trust_score,success_rate,failures,latency,cpu_usage,failure_risk
90,0.7668688500411353,4,23.444043523356257,20.831384688326576,0
84,0.7170249108003318,0,7.296885703029101,81.47882490407676,1
87,0.8186736087843819,19,36.24876210831442,23.97694142107856,0
95,0.6491835936360512,13,72.5381304102066,92.50960386036309,1
58,0.8653504051464442,2,115.48778324862474,47.468551422224294,1
83,0.7422944020196529,17,8.543674570113929,64.51164774623857,1
85,0.6043939448983736,19,7.701657938284628,88.86049489870918,1
95,0.6424981599741324,10,91.21790196545149,27.184772489759627,1
69,0.7261625060384561,2,62.93889802449581,28.375382855522112,1
77,0.9570623423739044,9,40.758637067402525,59.42848068657013,0
74,0.9701632370046759,1,85.7650791925892,26.139578450889815,1
73,0.9053796522808386,2,64.72870782519838,64.48855431616369,0
97,0.9695851577145717,15,65.13105933193197,62.48199279805383,0
78,0.9243178586140061,19,88.77097068748365,80.90695519512494,1
99,0.972496506503657,18,20.665229263705527,43.95960126056411,0
62,0.7489214884030132,17,12.429146638654771,81.58646344692659,1
66,0.7731172548151575,3,31.152193088244104,39.12410044950254,0
67,0.7534229494746725,7,63.082081157305254,48.8980872104453,0
47,0.6609803709973708,19,83.20649809778537,34.11106158155858,1
51,0.8753380418574795,20,117.99400973775727,75.05462374745262,1
51,0.6194267611476818,9,47.644232298137965,24.35986800193216,1
58,0.7937377404866423,12,45.047767188837575,39.37711467959149,1
86,0.802107502524446,4,54.81008161132949,43.24760312542106,0
45,0.8094389785168301,5,106.81076301700568,32.852077055109596,1
81,0.8447451502312419,11,17.785607233928317,67.42545658483752,0
84,0.7384385062434575,8,56.15377368960649,20.840316650400325,1
55,0.8078974474247717,16,36.18159199738323,26.762662023957546,1
97,0.9419538527021067,9,51.97624493046092,69.31907543591646,0
82,0.7970399896788042,7,100.39838019981602,72.03421321891568,1
40,0.7624654763397594,15,56.61045383189006,50.51742602950043,1
62,0.6346993343968939,19,69.81582064118538,72.62421037649831,1
92,0.7134123653561392,3,43.22383616005831,86.21166571069675,1
42,0.7282575135678478,19,50.77175897933302,52.639688673623006,1
94,0.6015765590109806,20,48.16535186991912,35.802413456593015,1
57,0.6314098136817462,8,89.41884418464629,43.595679989710256,1
68,0.7379437918983385,9,90.01223375373138,54.321190225057634,1
42,0.7930768766213572,5,112.49528589994253,26.371647944854693,1
95,0.7345923259679247,5,105.66419583744856,69.12154939402689,1
81,0.6734439434306257,11,7.234887909862687,39.668359142687905,1
55,0.7535944616611574,9,38.91862282616988,77.64090636216896,1
70,0.6903085395580402,17,70.20355480350584,42.97643840031401,1
83,0.9374305145658167,16,75.40694987885567,82.35253794837932,0
93,0.8033011813372475,8,70.42384066687143,35.37114144554957,0
40,0.6873300732259132,1,93.48382617628262,27.83702995729347,1
87,0.7293712628888452,6,88.13767812080485,52.27900280289103,1
80,0.8650358165563279,14,108.38803442451481,43.28927625458925,1
60,0.8176389854999515,9,84.85129814700402,49.69656594854271,1
76,0.6151002527881879,13,80.17974494118893,83.86299391177558,1
68,0.8789813176287401,16,72.40205134548765,86.91507863676561,0
96,0.7089802448409837,11,29.57912561691129,48.755038208747294,1
54,0.8007214784504716,7,32.35442280464015,50.99299560910195,1
67,0.7474131869435477,3,7.786978681750535,25.724752803537278,1
40,0.8987349547615526,9,27.964888782237868,68.95403068102524,1
61,0.9043817922345532,14,89.20406770576977,39.97075233177988,1
43,0.6533362788335199,10,94.9022274428746,51.27427751359449,1
49,0.915384373049862,17,52.25193714619098,65.41428798403415,1
93,0.684422913847944,4,77.31171390551086,46.25239945086691,1
92,0.7748772156534255,15,107.2140109913228,82.67129404841839,1
41,0.69522121471954,2,15.885153391881577,30.801762666046965,1
92,0.6541888986757963,2,66.14532871229054,27.65582586603281,1
83,0.7854798278887738,13,40.562222445389956,67.9453364067092,0
49,0.6196234880217032,10,78.56972455293007,63.21482962911107,1
45,0.9709428581667559,2,12.496115759239917,91.25968589005524,1
56,0.6197417671515827,17,70.30363368052657,77.24257889753753,1
82,0.8249955916207858,7,85.30329878502916,69.41429082194995,1
40,0.8128423636683919,10,32.24628514271534,70.10607031998435,1
42,0.9589483578368083,2,104.78897063061852,48.1649353072628,1
66,0.7311381646301254,19,15.965116217203843,33.9839087626672,1
66,0.7770841942293958,18,31.081151149800515,45.391075993851814,0
52,0.7531526623276595,1,17.895721147124682,59.49919203153341,1
46,0.6017964400945787,15,39.345767709269175,49.023363224973764,1
48,0.8686499289611569,12,35.540961968270665,34.56933245732593,1
54,0.7824192164058649,3,53.15562026035977,31.6071321252371,1
53,0.9133928691180508,15,9.062926671051082,31.75533259536368,1
42,0.6757547704332197,8,116.16107990578362,58.29230613294528,1
86,0.9790214929352424,5,14.89675864935274,83.91075200019007,0
60,0.8086868632877224,5,108.64304262713175,94.56407377226935,1
53,0.7106356510206021,10,11.590278927874127,49.252951247582594,1
60,0.8096349637073663,12,103.60088528170417,41.95350450254064,1
85,0.6731947327357919,8,85.21588192406954,79.85229604187828,1
83,0.9029826943339221,20,101.66907832254674,33.158258739652005,1
55,0.7993015803766664,0,11.365157696521177,39.7891654860062,1
59,0.9668611515086191,1,44.926091792392356,43.31228604845894,1
61,0.6030644388987274,9,100.33751133083587,36.38522525084909,1
73,0.9127844494934316,13,67.23827852351914,78.16696520518106,0
72,0.9138174771042417,13,76.85300856835723,45.68910188223444,0
48,0.904985623449583,1,47.92651254690237,54.5634339856809,1
92,0.8183950295755947,19,43.685871404690026,79.06666659530501,0
49,0.6023045681511531,18,112.30323573348593,84.5623375158817,1
49,0.6976631678185852,19,6.220891408641396,67.16147953664611,1
75,0.7572103441107647,16,98.57710847346384,34.875180243551426,1
74,0.6378624106742365,14,19.453813518224614,55.529374307959195,1
50,0.6688016040527199,3,51.0706645742562,48.34742388945083,1
77,0.7260859498781076,2,89.53113125735695,26.66368060666567,1
75,0.6495888383889235,10,43.675462594442145,27.102587071345877,1
48,0.6058238161608873,10,21.6929683080088,81.962948171752,1
41,0.8287999959849128,8,44.4278696846797,84.66394707612336,1
84,0.8182593709966568,15,7.266467794619906,72.7538086969065,0
55,0.7350654857639958,13,19.429313115351697,33.1900988909983,1
74,0.8876818619277316,17,35.326629513882935,56.55344363982702,0
51,0.9790183422903823,3,33.50033599111704,63.673065822282084,1
76,0.6953147075306912,6,23.21214605649515,69.99045414368125,1
55,0.6127336168001059,17,82.20748537330648,43.29145679987431,1
100,0.7431890453756214,12,43.91305572021259,35.340416845983526,1
66,0.9283266849291936,4,40.237509499522425,79.07887558777024,0
48,0.8644223336843413,10,113.7578783218417,78.85901218160586,1
76,0.9146043336769641,19,40.25445277948877,44.34890637623627,0
86,0.6713908876077559,14,115.1999958326483,64.26969171324299,1
100,0.7786762409049799,10,62.541593617810584,51.371355196473246,0
68,0.6520204551643474,3,95.03294424243987,25.50695596263855,1
57,0.7799023788671914,8,79.78481451240403,21.68615213187383,1
61,0.979629768160134,20,110.41270938194639,29.845343664988448,1
55,0.9733391180273636,19,89.94665546091433,73.14130987906614,1
57,0.8413130769930723,18,96.86791299538963,71.49284416846862,1
56,0.9235959145594563,19,118.39937082874246,36.345025026377996,1
74,0.7582571162903988,7,53.79290496475564,23.180697072600566,0
77,0.6506963061326057,18,104.30529868964561,26.16826805465775,1
90,0.7172583025571699,7,72.62588853366456,38.94146157392116,1
58,0.7020316090238343,9,112.0501841502938,67.31317086545802,1
83,0.9532414133862492,16,73.7722986369927,30.118699294165097,0
69,0.6870368827900581,12,41.52463254512718,77.68531395207643,1
80,0.7329400422477441,7,15.729880235616584,68.4364659318986,1
70,0.8546201498360482,9,116.98149208740229,57.3478910089425,1
75,0.6779832548071968,9,70.83207568251778,21.002688713962407,1
61,0.6349665400041019,2,63.63833539378132,77.38354466699545,1
90,0.6774439522927295,8,89.47624166128678,63.399355345947846,1
87,0.9359627673270448,16,113.22251927209577,36.873690249613674,1
62,0.7076371516474719,10,95.18582858635365,48.557939979600334,1
84,0.6167486077688253,20,117.78732085053886,76.30313201097123,1
100,0.9586934683404364,18,68.56474146660614,44.86629559851286,0
56,0.9232430557363525,11,101.93305561989706,50.44340851218362,1
41,0.6267568093772825,15,26.52889822759061,22.253060168607927,1
81,0.896181352697051,1,87.39211104512178,26.510056264606124,1
69,0.6456572182362323,14,25.271805820959663,63.47686311499176,1
96,0.7876359092824774,14,25.32579626825993,27.840875983225402,0
56,0.613044606243611,5,32.47015272534182,36.14729020572529,1
80,0.7279076580709847,8,13.90279783698215,84.35285673875427,1
44,0.822904202022936,2,22.574694066039733,55.77543211625614,1
70,0.6703791371300991,11,110.90642285904322,72.64818702999811,1
40,0.9397422232635142,13,65.00498431375095,46.31828371798077,1
97,0.7503633539650213,1,45.741249410578384,48.42628611556077,0
57,0.935425288832885,15,46.990763046959984,29.79897599287782,1
87,0.9704572998533996,19,81.34545931120326,40.35478314094779,1
99,0.6972701520284887,4,48.21735351940984,85.01906882224498,1
83,0.6657992015762152,13,32.45289770220325,73.9169841122133,1
94,0.9134953535886334,9,81.50869474008044,28.78892144953635,1
83,0.682632698103055,16,41.269324511238665,28.9973145519482,1
66,0.657508088005414,16,94.11814955963344,26.365798191754713,1
74,0.697879400436019,2,107.92137060230999,73.95624666620131,1
44,0.722092190046624,20,37.625355627559514,33.74014602153117,1
87,0.6304502859900446,18,102.1067570717304,27.80299677402843,1
82,0.6718076426474604,10,86.6966795006789,57.19548787832015,1
89,0.879259459995297,20,28.12807104784269,30.14489657704538,0
44,0.7352072133491978,2,12.235111646900851,62.85619395973059,1
81,0.8067857616558144,6,13.041843576715,20.78237746325144,0
94,0.8205423107809818,7,103.71754931087028,32.216966122044994,1
72,0.8258859840590995,3,86.17950441740416,58.89241728713653,1
95,0.8277712782937038,9,58.284307955706424,91.24640773264603,0
70,0.6976747778245025,19,48.546602219019874,30.292764799591037,1
41,0.7503805783687489,10,60.803064449374695,22.081077488301467,1
98,0.8293899789324279,13,26.423102747109134,22.193030298665704,0
44,0.9445102359295661,19,45.87642705390035,82.1640051381207,1
49,0.7623858341738887,0,58.234170476574036,93.27909406239007,1
90,0.610255569772379,8,82.91179958853539,26.48904138468842,1
59,0.6325857467179179,19,104.08207026938021,91.94724214650896,1
43,0.7853275674490506,8,52.63724240854287,91.8622783806188,1
62,0.9358235766636908,6,28.243720410474886,54.99962422125144,0
42,0.8232599675140395,17,33.95936824901851,78.64748992616076,1
64,0.8854795759766569,7,35.40636981253609,30.688565610500444,0
40,0.6306730803473204,10,92.10123697504832,20.411686150451576,1
43,0.6079905425000688,19,77.08455868817393,70.5551950922322,1
92,0.8297994879026953,12,56.32120380539746,88.97711046474791,0
53,0.8608317400219028,6,105.42003807507665,26.89137302995986,1
88,0.8846314120033907,0,7.981950024635234,34.13644986859087,0
51,0.7184686939417148,3,96.66416526017187,22.448844809183278,1
91,0.9672167012799953,13,84.14840868064906,91.63550260048828,1
83,0.9092564125456073,13,36.00325121914579,93.75112500659934,0
70,0.6655274842745218,20,75.28878439792956,37.99073884847016,1
89,0.9799684500886763,19,78.06079886882175,65.75348795725955,0
86,0.7073895810138356,12,28.481894268866803,71.62150865704695,1
44,0.9331810143105539,13,103.36958945844641,64.87461118774547,1
82,0.8653544600929526,6,53.0480581071359,47.09607254570947,0
72,0.6487188029526757,12,89.09883871642113,52.09508745651518,1
93,0.7205143029307002,6,55.0664283550541,69.66691941325729,1
61,0.7581874327398261,5,84.77738951042237,80.02371244851417,1
53,0.9435999542215043,12,39.40245030287423,85.75814719844219,1
88,0.8758617787136398,15,12.656507722405852,85.82031530114872,0
82,0.8089606877135888,5,65.98123944205639,34.16128787029304,0
91,0.9713256252902382,20,54.26139400059215,86.75952431120392,0
64,0.7193755421588333,3,72.79410012819021,67.78336557256515,1
43,0.6111325823904314,1,74.68146451047849,59.67327498637082,1
100,0.7524299049996381,11,18.486596539685166,69.0912229983671,0
58,0.9514098839508975,1,27.60242015074384,53.595655649932255,1
59,0.7256428659750845,11,38.819994691993514,44.86754854993817,1
51,0.7809356923883255,0,19.53500933741183,31.39764024041033,1
55,0.629071224799945,11,40.32759448912844,30.72946949870748,1
62,0.7190273808465412,0,5.11354499751577,23.61904891598932,1
82,0.7937131414212123,14,95.70946446735026,35.89107379966758,1
93,0.6079615157133205,17,88.45365933960328,51.10625990409019,1
92,0.7194804616723778,20,79.28277658131003,36.92288974122923,1
96,0.6660536364364653,10,48.346772415288264,60.10989302732882,1
77,0.7917778474644555,20,36.253538627429236,46.627299016779546,0
81,0.9100760757967701,15,72.12515704355197,60.20902388223559,0
81,0.9328171258944248,14,88.37600070757024,26.087042028882234,1
62,0.7296348020539939,15,51.3906376347246,67.73748629151066,1
51,0.6012078802231201,5,9.623117252610953,27.640984783002903,1
63,0.832526623067213,1,73.89412265002623,27.74575998991468,0
75,0.8153895953286066,6,81.17761197513896,22.303816762456425,1
58,0.7588468821664913,17,64.6392493064186,48.342668205090405,1
45,0.8361494664124459,3,32.36041394342334,66.86622905927982,1
51,0.6143146313447136,11,71.75130640134492,52.53193857758771,1
74,0.6602055155328941,5,103.92422870061301,39.54521226110043,1
56,0.6856276098033544,12,110.34096666519115,94.69064850989783,1
74,0.8415053046422936,19,118.95766024345417,92.68866395107712,1
84,0.6056429545141399,16,15.192432601699336,49.80672539982329,1
63,0.9626141770826517,16,105.66285815638902,32.4169412260377,1
52,0.7772678935329794,3,42.07946683627177,85.46651454973806,1
44,0.8848341315586405,15,12.537180230144445,76.34745868976215,1
48,0.9785020238763815,13,51.979574286732095,23.56441107564341,1
55,0.6520007515963666,14,111.61120383368097,85.33328091570898,1
41,0.8754947340451077,0,48.49255474906956,34.5379411474922,1
93,0.7601335733388459,17,73.64670512175344,29.830324937846946,0
45,0.9476048465897169,16,107.28794804885992,26.404247549404804,1
94,0.7466276941436157,17,38.689071258398094,27.54782650452815,1
84,0.8210676934092456,1,79.31148861028406,34.13104214291821,0
56,0.9522873229206616,1,90.93749519748594,40.98110151420758,1
91,0.8919215261923317,20,44.50682874410848,82.24718629060743,0
90,0.9490838823410165,5,43.6006997236653,84.27122526835278,0
93,0.7568729738993744,4,104.6219518944425,93.44527948218563,1
46,0.7706962801503623,20,16.486629960156787,35.82956963773379,1
80,0.7513581370082094,2,31.386169251264242,50.05090872674966,0
67,0.7764503498922217,7,9.126518808374266,62.033566062897386,0
46,0.6360175737475064,1,32.85838395575129,39.918654442880246,1
88,0.785888575208472,3,12.094920253186853,69.5546666368922,0
54,0.8054495810879814,12,84.37575852282374,54.797695648405394,1
47,0.8337097926117855,1,88.33168845482692,53.91476786922157,1
67,0.7699591021659309,20,118.21392514336486,82.82277603507472,1
45,0.9660037355198197,1,48.311311695121894,37.236336562597145,1
56,0.9782449598295655,1,74.67566658118275,36.08871736737157,1
94,0.8821453448700427,18,103.6820448191211,71.0656404120784,1
70,0.6476193191895119,1,105.427678646894,39.5064719872165,1
52,0.7895046708125795,11,18.976691467599814,65.07888461048167,1
71,0.9471466423706979,16,15.258916544503132,67.8011655229171,0
53,0.8232961251688788,9,48.56314077352472,50.31797830445029,1
64,0.8430517607787855,12,55.17774802964443,75.10385310495676,0
82,0.8218326020425023,1,115.88218844891611,92.7355726381022,1
40,0.9598252049009556,17,6.555041538549949,58.378404635867035,1
67,0.8091002581931225,17,95.32622292911863,93.2679099922358,1
84,0.765208483476864,11,95.95530467826748,23.508698616190838,1
79,0.7473181355628118,20,105.47640119295417,66.63145292034318,1
46,0.9325011320307575,15,20.097086415021508,60.97066164831455,1
51,0.9709918324246347,2,23.56913066140483,84.58594978019309,1
54,0.9699222800131488,13,23.530364124115717,34.595455773823964,1
61,0.8803808332947084,8,74.9203059413493,58.305921964071246,0
57,0.6338041502418809,7,86.83700475880296,27.35119115600807,1
91,0.8340853930004971,3,43.47114386389222,78.87942513227893,0
91,0.7328389639641155,5,43.99647481713315,20.87364714915135,1
60,0.6393361244434406,15,97.92580685070399,47.912373233275915,1
50,0.7079805748588072,1,111.10920309159053,42.13443131607025,1
63,0.7996948322870319,2,36.04252922728148,76.94807253463026,0
78,0.6203095625030001,6,110.19499155915308,70.11522255745399,1
68,0.7667144182812968,3,49.479182339585,74.2409946129412,0
77,0.868177980620426,9,9.153992955447734,22.91093847763076,0
48,0.6680376039106383,6,24.189820784298075,23.406924583050145,1
71,0.7668290048229606,2,29.70690748511405,92.67602247807969,0
59,0.827834158212622,16,58.71713830381666,40.02113786216336,1
79,0.6377742983619233,5,32.68608606221072,65.71066544735554,1
60,0.9204473851848285,10,115.49986401486342,34.61230503727122,1
60,0.600012507349101,19,78.3572626020601,88.64269383356414,1
40,0.889755252297773,5,29.873641639808113,87.5889586914862,1
50,0.9533795229733397,4,89.54457877387102,90.05108843344179,1
66,0.90876514773479,3,88.45787306672729,39.22502237365255,1
67,0.6938217748720306,11,70.8675836889448,67.9976906476434,1
46,0.8743729287388893,0,27.178104290034632,45.726688770936555,1
85,0.8089767432391824,1,66.21620830160734,37.7683457200549,0
85,0.855050191262082,10,57.75989371832721,40.528366321094225,0
48,0.8656018622064189,3,96.80871506324638,26.614345210279062,1
75,0.7716083657750854,15,83.57326309959046,67.88788651261392,1
49,0.8217078688580649,2,58.49887718715322,47.03496245550798,1
54,0.8027592693193535,4,105.91099893688705,52.943856607148696,1
98,0.8698044731205214,16,116.25237646503336,86.19330233888857,1
95,0.9116889956856721,7,64.55762338767876,93.37855386880628,0
69,0.8048707617776387,19,119.48382838463887,61.610280662271336,1
79,0.710978296288816,15,56.378414190743335,85.80218021134723,1
83,0.7149794141040304,1,116.1928159785044,93.35639949830542,1
65,0.6033510943204866,4,67.27859522842394,89.92469749386126,1
87,0.744093172064112,7,58.14216970703626,53.28990336111767,1
81,0.9274237858718417,6,45.09659160844602,27.028070822029985,0
68,0.7973068233162471,10,88.68656310687035,85.90348382408925,1
51,0.6995352855730773,18,64.01043771156057,80.42405385724373,1
64,0.8111075442460636,0,63.561045929286855,23.920610430129955,0
81,0.7899776742235182,8,83.75809492306747,66.53645419272868,1
44,0.7773127435058755,10,100.5613006691924,81.0236750904958,1
89,0.6620601821485005,8,96.56887369846086,71.51451110565114,1
88,0.8283447121594122,13,53.6397652017976,80.42156065575847,0
43,0.850685651062037,15,25.214099674152756,58.39095108888241,1
63,0.9330549627030387,6,52.679619466481704,48.50222654647131,0
70,0.7924831889249991,3,82.88981243565154,91.04822494510466,1
49,0.8993437719388495,16,14.019354747601422,63.41288565396483,1
90,0.6127723595881052,10,61.118196507323105,58.22157702648993,1
68,0.8891405491813134,15,54.443926818076264,79.03385522731033,0
93,0.7972759680539983,20,41.04774974189165,93.45417635420742,0
54,0.7046144673886116,1,64.54030709100792,90.12755170812878,1
48,0.8143762708487943,16,92.80501880703761,42.15841714244135,1
78,0.633305628219325,5,87.84750221411487,58.09218352065849,1
55,0.635409423826255,1,17.27682008019419,78.77576690035704,1
61,0.8316914044370785,6,20.775479771241173,66.71193825730015,0
100,0.8297995910577235,20,18.41677072527297,27.75446523913996,0
92,0.6626394012451606,9,56.5115527257776,53.47982486637507,1
58,0.6414603335274605,14,15.555187875627473,61.576453817135985,1
81,0.812205404637098,12,42.974600483726114,28.228883972129694,0
54,0.8091817549216762,2,63.50121984759161,20.269741164923932,1
71,0.6151255676629243,8,66.43296914805289,53.05963021554768,1
61,0.9584878559977567,0,60.701712745804805,49.47786179389517,0
77,0.7514774962922067,18,79.36314060146545,26.82821184487358,0
79,0.7285674018691982,7,20.591483551973575,55.292196344185015,1
49,0.7472413340016837,7,95.32976502893526,69.34895840775135,1
95,0.8673530423927167,17,54.87756074446079,54.26746240144189,0
60,0.7663623003268816,1,38.09288412389256,40.692920718869495,0
94,0.7692886537676358,17,69.35014612130828,64.31934370511163,0
75,0.9322234479991713,0,35.398711057491795,20.43398133601516,0
74,0.6787668261122566,3,76.04537299908988,66.13113873141248,1
76,0.9267047293992381,19,29.929919556982586,62.21016626079768,0
70,0.739713760485043,14,93.60260762115823,28.725085031892426,1
70,0.6879928098468044,20,54.73578411477459,86.26371819864173,1
87,0.9579096327988097,0,38.902998387028,38.760877331858296,0
74,0.7663728574770434,5,37.16822383040518,64.11796469987445,0
50,0.9347444370747365,19,65.77965137592736,58.83129341539156,1
45,0.7807343572627656,17,64.66237302316513,79.05224123373614,1
55,0.7770793477053048,2,50.41190524601436,29.79121047490171,1
98,0.8579526385662295,1,116.6639018548386,39.7367275551765,1
63,0.8919111520074041,17,88.88760469881603,27.71803700804299,1
52,0.8198565485543512,11,10.322616988316982,71.25347080394766,1
99,0.773163150862884,11,40.777238060151376,24.095725980506792,0
68,0.9064028197838474,2,112.29305699737311,90.5236378655783,1
62,0.9611166232364949,9,35.573114059887544,53.71202303351258,0
49,0.6499809019725568,12,68.8707820798676,28.05566567762376,1
93,0.9595587677954146,7,37.60183918909719,55.52717241930129,0
47,0.875882742158614,14,66.65307942478415,81.38830212668543,1
90,0.8009893406258897,15,40.934396444940276,50.9521601579966,0
76,0.8822304635002568,20,33.1794887294444,58.21078383775461,0
42,0.888595754947205,4,54.81938377837332,70.08901487654246,1
46,0.6580109670778291,10,91.43571326864344,51.52630151671008,1
60,0.9244627325779922,7,92.50264475375651,57.93525289742087,1
83,0.6688028121119606,12,105.38472229085323,32.3615922941304,1
43,0.9239755765179727,2,38.86315938687837,53.39480021737953,1
91,0.8999006280932673,5,38.138973628867014,65.92290515999522,0
81,0.6516372788534385,13,12.928237223971406,65.33411550405023,1
56,0.9263421523460051,11,34.88695569326779,46.54427831426996,1
61,0.7908227498643509,19,91.93393506698256,23.373224666726347,1
89,0.7559623566380033,16,47.09721519012005,54.33939891403744,0
78,0.9729082134080616,8,62.55643091056263,68.97205462781159,0
90,0.8538618355197543,1,116.84909217983117,44.65014391484765,1
66,0.9072963850762774,11,94.52413830478116,26.789239708756448,1
73,0.6280118276118007,3,106.5599958472917,46.3850615140846,1
91,0.8271509309560732,7,29.74171965389622,42.00625422593593,0
73,0.8861291814945472,11,102.8160836097916,71.06284450050553,1
60,0.6124747610904335,9,62.02557451779559,83.12260101286878,1
56,0.6069547604420505,9,44.599292918248956,47.29326328508019,1
69,0.9719890266860312,10,106.9489834443663,76.83913848544469,1
54,0.9279319219373818,19,67.1463805949225,20.197450058580703,1
64,0.9423654200851025,1,106.08601472728576,76.75406150337082,1
51,0.8293318310389214,0,64.98612899629968,45.65100601166081,1
53,0.8487569181196228,7,85.21535548135464,80.42427229412033,1
79,0.7946031254252999,13,84.45275290627691,53.48945914468548,1
60,0.9325716866987462,5,76.01289909523868,48.19569406797222,0
84,0.6597057902462111,5,32.634146189824,26.105067652109167,1
87,0.887088586104485,15,106.3030187933992,56.60857533468578,1
60,0.6713938581574505,11,51.71062612111836,88.81619954409143,1
92,0.9241608469882691,9,60.08748675957763,79.8617310478183,0
62,0.9559581692654626,18,62.09331173418522,79.77757844418458,0
91,0.6833768354879027,9,62.97467208538153,52.27841264595707,1
54,0.9133289895634581,14,97.48472267966078,89.95215857673442,1
62,0.6301841080631544,15,48.77805178079957,27.604155630573892,1
59,0.9081416920652489,20,83.30252437402999,46.605391928781884,1
84,0.6289461729791274,3,93.16581057417066,85.98977498065815,1
79,0.6388422708179292,1,29.555994281412012,65.15157194048511,1
89,0.6579421239405803,10,102.07615303520154,61.95553998299734,1
42,0.9543129309693199,20,101.70287712169616,84.16857852140666,1
78,0.6004141840015218,20,10.395504925336606,31.343629469766448,1
62,0.7434794280435438,0,38.61285755272296,25.3299900086254,1
66,0.7367503908246135,7,27.07044000187735,70.49632874733308,1
91,0.9787485890759324,20,43.79377836401194,86.11007751011878,0
90,0.6814492846528101,13,23.882314105922532,27.657443711258907,1
86,0.9645998504968429,8,50.5880288909343,46.95508866846154,0
86,0.7124500069469556,5,46.157870154877756,84.77925000400104,1
84,0.9148427994953225,18,71.86561148109988,33.243476950543084,0
80,0.605823197632309,6,16.80166334680706,29.629038694782984,1
69,0.8950833478494161,17,118.86483481204326,50.284120543537156,1
49,0.7792787341338504,14,26.21855102573309,49.714674992178644,1
68,0.9363685556660482,10,102.8472418850548,37.20930244077145,1
43,0.9233628830339283,5,63.98309523044903,64.0943294365685,1
97,0.7244876700425738,20,29.847330031893986,73.45181673748853,1
60,0.9639718822956702,0,114.75843229772249,33.29119939611688,1
61,0.8732475078818802,14,117.81346108213356,29.273586410462464,1
67,0.8250844127404974,7,104.97969051102253,28.959793418394565,1
46,0.8524238210652615,11,46.34218999118807,94.1048805399205,1
58,0.918124263266302,6,114.22876407879508,23.534720053343086,1
46,0.6972211400903433,16,106.78275277628617,35.720364006139064,1
89,0.6042056036310948,16,117.1823712827566,40.0549610623854,1
90,0.7417703842418797,16,11.13368333233247,83.5818301887605,1
86,0.9368755812136471,9,29.971574909954672,51.49170939375255,0
46,0.6442587146747982,2,68.21317523528201,79.50144634514572,1
45,0.862319256425016,4,106.69142508288064,76.87552238158534,1
69,0.8587135167135596,7,43.88409374741658,31.502298462051886,0
79,0.7732485907806652,0,48.17478900273832,22.902707642425185,0
85,0.9226235819967059,3,15.89056813356521,64.88816806580128,0
98,0.6221240504217135,19,114.24506654178674,81.96380098205927,1
76,0.7140129499870548,2,31.65672723186069,34.755334815844655,1
68,0.8406342694702835,8,98.94039670655147,52.363121046131496,1
48,0.8330505934187313,12,94.84908367730544,24.012545373267336,1
46,0.8411125066645188,15,111.46739347228429,69.10075069107279,1
98,0.8391936188946244,7,20.888420775358668,94.30711315333059,0
82,0.6206322100845161,4,72.47626598038138,70.66307001677336,1
63,0.6489620411747572,14,43.226018926328294,94.9907915022936,1
69,0.7462661216202593,5,108.73010734565116,26.882254953628014,1
51,0.7832117241193982,6,10.011733939698473,43.82773490363575,1
100,0.7542468715862058,19,115.23473683194715,80.12334614492534,1
66,0.7469121520132661,19,62.62935538263461,62.02303605652825,1
45,0.7967700471645629,3,103.56520489141577,94.8448269674759,1
59,0.9786591397887431,12,40.44753587322049,66.91382431388863,1
46,0.7428503334209509,7,11.340621162957529,52.02573988763196,1
47,0.8702130420806298,5,80.7439186789008,70.89384014644814,1
58,0.6705098289004462,3,45.5206043032134,33.21189394560057,1
54,0.8862086352759567,1,107.14152230334561,40.277119442061505,1
62,0.9418367366038687,1,55.91552946179593,51.60222053326518,0
77,0.7210859102336751,6,19.955351355064014,25.2316557872816,1
65,0.6260077550130135,12,76.29081535353421,57.362283794150834,1
86,0.9553758663002483,4,43.87366873148557,44.73536073467719,0
71,0.7122281327327773,6,47.720672684365205,66.05360458497951,1
64,0.8387410640791184,19,26.296959498883385,74.80027362468869,0
75,0.7733758867065111,20,105.53716112309218,43.214143067275536,1
70,0.8475982264950548,16,23.99729564542305,67.22825718214033,0
86,0.8534394601329298,19,22.671889446859602,59.673741152118986,0
79,0.7721973375145479,9,57.024592710144006,93.73012645833886,0
63,0.8173506965398194,13,90.37962450373179,61.49999835515346,1
56,0.8660416037684413,10,104.52966944709237,47.88712837020901,1
61,0.6294638164789172,5,54.28718569425116,23.241472964212587,1
56,0.8544404639545679,20,31.179788438032492,49.42360068873238,1
94,0.6029165408495973,9,113.98908263332645,26.936495553554817,1
96,0.8792002944218331,12,18.164398937625126,41.580796208465884,0
52,0.8111473097373029,12,112.04449265855975,91.10950607725923,1
73,0.7651865590323877,16,39.98172664499417,83.45321098204974,0
47,0.8491879415234975,18,78.83742436308793,22.803067100075406,1
50,0.7359069779025815,3,29.556931323253615,88.4366066536845,1
77,0.7200572377950565,15,114.4207847185992,23.753697500485192,1
88,0.6431333603411175,12,57.956745673490914,35.08897123441456,1
46,0.8287015331755903,8,106.86274427742129,22.628463566733046,1
79,0.9516481513163042,9,111.95320492103326,52.22469844533973,1
81,0.6778285317301758,18,53.343798795128485,61.88559952227804,1
99,0.9575073701102068,5,111.51398656138163,84.19679425397945,1
76,0.6681947553657905,9,51.63872212691067,89.54068594952035,1
